Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr17g1528001.1	Serine/threonine-protein phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0024001.1	pheophorbide a oxygenase. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0056016.1	E3 sumo-protein ligase siz1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0057010.1	Pyridoxal 5'-phosphate synthase subunit PdxT"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06060427611488
Niben261Chr18g0058010.1	ABC transporter domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0069001.1	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase"	NA	NA	NA	0.745990102757151	0.601441343516338	0.876327530227469	0.632708198967967	NA	NA	NA	0.865831504912629	0.706795990385402	0.637120797932622	NA	NA	NA
Niben261Chr18g0087005.1	Ribosomal protein S3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0110005.1	Omega-6 fatty acid desaturase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0114003.1	transcription factor bHLH66-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0148004.1	Aldo_ket_red domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.978707151676408
Niben261Chr18g0221005.1	ATP synthase subunit b'. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.593479250204744	0.613224732547724	0.738002782433392	NA	NA	NA
Niben261Chr18g0239014.1	Protein overexpressor of cationic peroxidase 3"	NA	0.611212073006522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.651300065884673	NA	NA	2.10394710938778
Niben261Chr18g0240006.1	Polyadenylate-binding protein-interacting protein 7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0251003.1	Ylmg-like protein 2. chloroplastic"	NA	0.622924195034319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647667513136657	NA	NA	0.794754886954067
Niben261Chr18g0254003.1	Chr2:11215254-11216480 FORWARD LENGTH=253"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625472689045019
Niben261Chr18g0261016.1	Photosystem II reaction center protein Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0261024.1	Maturase-related protein"	NA	-0.877887238970328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0261032.1	NAD(P)H-quinone oxidoreductase subunit J. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0277001.1	50S ribosomal protein L24"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0300009.1	Calcium-transporting ATPase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0326001.1	DEAD-box ATP-dependent RNA helicase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0328003.1	Nascent polypeptide-associated complex subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.650308262729461
Niben261Chr18g0349002.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1088528312322
Niben261Chr18g0371002.1	ethanolamine-phosphate cytidylyltransferase-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0381011.1	sodium transporter HKT1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.716825792849671
Niben261Chr18g0390002.1	Peptide deformylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34173350435876
Niben261Chr18g0411001.1	FYVE-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0449001.1	FPL domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0470001.1	Rac-like gtp-binding protein arac7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10882291883247	NA	1.05776560795192	NA	NA	NA
Niben261Chr18g0475008.1	Aspartate aminotransferase"	-1.06044015859242	-0.903448213447426	NA	NA	-0.636462150749877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0477008.1	Chloroplast processing peptidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89364242104273
Niben261Chr18g0499004.1	Isoamylase 3. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0515002.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0515004.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03245407103886	NA	NA	NA
Niben261Chr18g0532002.1	Protein RER1"	NA	NA	NA	NA	-0.790458849027294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0556014.1	Defective in cullin neddylation protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0559010.1	Phosphoglycerate kinase"	NA	NA	NA	NA	NA	NA	0.65208173163674	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0573013.1	Hydroxymethylbilane synthase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83956618103111	NA	NA	0.728485458175143
Niben261Chr18g0574003.1	Obg-like ATPase 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43458253157433
Niben261Chr18g0584001.1	Photosystem II 10 kDa polypeptide. chloroplastic"	NA	NA	NA	NA	NA	NA	0.639066514152036	NA	NA	NA	NA	0.672766736451403	0.803577303690799	NA	0.664093044542869	NA
Niben261Chr18g0592002.1	upstream activation factor subunit spp27-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2462044162628	0.934282656219648	1.04375248838314	1.57077051223084
Niben261Chr18g0606001.1	Anaphase-promoting complex subunit 11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0628002.1	Chr2:632713-634613 FORWARD LENGTH=308"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0651001.1	Aspartate-semialdehyde dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.670210044582934
Niben261Chr18g0669009.1	Dolichol-phosphate mannosyltransferase subunit 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6730025782974	NA
Niben261Chr18g0724009.1	Leucine-rich repeat resistance protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0730002.1	transmembrane emp24 domain-containing protein p24delta7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0774012.1	S-adenosylmethionine decarboxylase proenzyme"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0784006.1	NAC domain protein"	NA	0.636386387042734	NA	NA	NA	NA	NA	NA	NA	NA	1.23877057857868	NA	NA	NA	NA	NA
Niben261Chr18g0812005.1	Cysteine and histidine-rich domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0845003.1	protein disulfide-isomerase LQY1. chloroplastic-like"	NA	0.893688291451673	NA	NA	0.68421356516028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618236675414516
Niben261Chr18g0885008.1	E2F_TDP domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g0894008.1	NF-kappa-B inhibitor-like protein 2 isoform 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84945084894978	0.687145816763018	NA	1.24919629680351
Niben261Chr18g0967003.1	30s ribosomal protein 2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00664737289357	0.847866563330088	0.969895324075916	1.02539297759582
Niben261Chr18g0973005.1	Nascent polypeptide-associated complex subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.696802490962785
Niben261Chr18g1005009.1	28 kDa ribonucleoprotein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745227151201561
Niben261Chr18g1072011.1	Pyruvate dehydrogenase E1 component subunit beta"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1107003.1	DUF1995 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1124004.1	Secretory carrier-associated membrane protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1124005.1	Secretory carrier-associated membrane protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1125010.1	Phosphoribulokinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1157005.1	Pentatricopeptide repeat-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30533188068495	1.17558503471598	0.814676711438553	1.11220449650897	NA	NA
Niben261Chr18g1169004.1	ATP-dependent Clp protease proteolytic subunit"	NA	0.610503091131412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.951038480061332
Niben261Chr18g1180006.1	Glutamyl-tRNA reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.65904896246098	NA	NA
Niben261Chr18g1244005.1	Chr2:17513137-17514029 FORWARD LENGTH=266"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62226689313876
Niben261Chr18g1260001.1	YTH domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1442499220549
Niben261Chr18g1261001.1	Photosynthetic NDH subunit of subcomplex B 2 like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.984207497441946
Niben261Chr18g1268009.1	30S ribosomal protein S12. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1289003.1	Proline iminopeptidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1298009.1	CitMHS domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1349011.1	xylulose kinase-like isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735428986129484	NA	NA	0.733098687670538
Niben261Chr18g1353002.1	ubiquitin fusion degradation protein 1 homolog"	NA	-0.679409995857316	NA	NA	-0.593437698326297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1371015.1	Vacuolar proton pump subunit B"	NA	NA	NA	NA	0.724977137010321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1374002.1	Ribosomal protein L16"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1420007.1	Aspartokinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1428001.1	WD repeat-containing protein 74-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1432007.1	Rieske domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598121591285115	NA	NA	0.595408264364573
Niben261Chr18g1441019.1	Photosynthetic ndh subunit of subcomplex b 1. chloroplastic"	NA	0.696752631955769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1461001.1	Aspartyl protease family protein"	NA	1.11172851212136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.18116207466487	-0.799556675291171	-0.653845152350429
Niben261Chr18g1461007.1	Protein kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.895455014371996
Niben261Chr18g1465002.1	ACT domain-containing protein DS12. chloroplastic-like"	NA	0.680105892157382	NA	NA	0.721054402084529	0.647303017157609	0.900709194157766	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1472006.1	Rubredoxin-like domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03371660551181
Niben261Chr18g1473001.1	Protein kish"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr18g1476029.1	Magnesium protoporphyrin ix methyltransferase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626995298007896
Niben261Chr18g1476031.1	Magnesium protoporphyrin ix methyltransferase. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0062005.1	myosin-17-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.681740169325147
Niben261Chr19g0076004.1	Germin-like protein"	NA	1.06545111833253	0.912401255498237	NA	0.771056723952266	NA	NA	NA	NA	NA	NA	NA	NA	-1.95132484919831	-1.72779189282949	NA
Niben261Chr19g0102008.1	Thioredoxin-dependent peroxiredoxin"	NA	0.674803771771018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.636954814805442	NA	NA	1.07121073097261
Niben261Chr19g0111002.1	prefoldin subunit 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0111007.1	Serine/threonine-protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0117015.1	UTP--glucose-1-phosphate uridylyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0152003.1	23 kDa subunit of oxygen evolving system of photosystem II"	0.659639763037358	1.19285493562806	0.910230829685466	0.837604490153139	1.03934730412089	0.920340012566738	1.71760655535321	NA	NA	NA	1.43480970425482	1.53149055645407	1.5757284321975	0.685619947280289	0.998304081575798	NA
Niben261Chr19g0180006.1	Ribulose-1.5 bisphosphate carboxylase/oxygenase large subunit N-methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785141626509822
Niben261Chr19g0202006.1	Chaperone protein dnaJ-related"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0203003.1	Chlorophyll a-b binding protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06863852154961	NA	NA	-0.634655912337331
Niben261Chr19g0206008.1	Zinc finger ccch domain-containing protein 18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24858620557012	0.977607849572861	NA	NA	NA	NA
Niben261Chr19g0223003.1	Cupin_3 domain-containing protein"	0.592813406123078	0.718370343876146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04587876706765	NA	NA	1.58959249408354
Niben261Chr19g0223017.1	Cupin_3 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0257006.1	Hydroperoxide lyase. putative isoform 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0304002.1	Cyclin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847612713505755	NA	NA	0.962763613579668
Niben261Chr19g0322001.1	Hexosyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0357002.1	protein THYLAKOID FORMATION1. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.661331764384565
Niben261Chr19g0379008.1	Lipoyl synthase. mitochondrial"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.685373200265527	NA	NA
Niben261Chr19g0435006.1	LIM domain-containing protein WLIM1-like"	NA	0.848922513983114	NA	NA	NA	NA	0.981729406612768	NA	NA	NA	0.588345302052166	NA	NA	NA	NA	NA
Niben261Chr19g0465004.1	Acetylornithine aminotransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0496004.1	50s ribosomal protein 6. chloroplastic"	NA	NA	NA	NA	NA	NA	0.894944714313649	NA	NA	NA	NA	NA	0.777786839353578	NA	NA	1.63661301947723
Niben261Chr19g0530002.1	Glutamyl-tRNA reductase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.664340508144665	-0.587756856078946	NA
Niben261Chr19g0562002.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0589012.1	28 kDa ribonucleoprotein. chloroplastic"	NA	0.803329979498944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.950953886803624	0.727425145858324	0.794483410923169	1.48542583820809
Niben261Chr19g0603003.1	Seryl-tRNA synthetase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23934798489833
Niben261Chr19g0603014.1	thylakoid lumenal 29 kDa protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.782591788413555	NA	NA	NA
Niben261Chr19g0612002.1	DPH4 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0653008.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0662011.1	Glyceraldehyde-3-phosphate dehydrogenase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.912328081621685	NA	NA	NA
Niben261Chr19g0665006.1	23 kDa subunit of oxygen evolving system of photosystem II"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1618007529871	0.935608539635968	0.984920910637829	1.51504558439867
Niben261Chr19g0671004.1	Protein cereblon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0688007.1	protein ENHANCED DISEASE RESISTANCE 2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.673718805543424	NA	NA	NA
Niben261Chr19g0712004.1	Zinc finger protein constans-like 4"	NA	0.694899950795716	NA	1.05872289686301	0.86935236490229	1.13877291629962	1.08572813637045	NA	NA	NA	0.859620871993254	0.752491525981648	NA	1.58931329254544	NA	-0.595084670038305
Niben261Chr19g0728003.1	Photosynthetic ndh subunit of subcomplex b 4. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00922834786626	0.905009241827552	0.98268149874991	0.855523540495109
Niben261Chr19g0745005.1	flavonol synthase/flavanone 3-hydroxylase-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0770019.1	vacuolar protein sorting-associated protein 18 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0780006.1	31 kDa ribonucleoprotein. chloroplastic"	NA	0.61605013516043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.640878669058844	NA	NA	1.62534130105446
Niben261Chr19g0785006.1	50S ribosomal protein L22. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0791014.1	Rhodanese-like domain-containing protein 8. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1616698606928
Niben261Chr19g0811003.1	START domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0824002.1	Stress regulated protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585053266985788
Niben261Chr19g0828014.1	Glutamyl-tRNA(Gln) amidotransferase subunit A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0845001.1	CP-interacting protein 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0873004.1	high affinity nitrate transporter 2.5-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.48297380366979	-2.98786185663472	NA	-2.93939902138003
Niben261Chr19g0886028.1	F-box/FBD/LRR-repeat protein At1g13570"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0893004.1	ADP-ribosylation factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.638203637944936
Niben261Chr19g0898018.1	Chr1:3530652-3531383 FORWARD LENGTH=100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0904001.1	Carbonic anhydrase"	NA	NA	NA	NA	NA	NA	0.760161793808446	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0908010.1	dual-specificity RNA methyltransferase RlmN-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.80981273989011
Niben261Chr19g0919004.1	serine/arginine-rich splicing factor RSZ21-like"	NA	-1.37253493399	NA	NA	-1.22375977231671	-1.16762028207648	-1.51066104342125	-1.44535702106906	-1.31734098686494	-1.44245752624694	-1.7491505343429	-1.72079882659075	-1.56574824050575	-0.80990397734732	-0.934084844338212	NA
Niben261Chr19g0933005.1	30S ribosomal protein S13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659867742361127	NA	NA	0.816673553733764
Niben261Chr19g0944003.1	Glycosyltransferase"	-1.56170174304048	-0.976391275974579	NA	NA	NA	NA	NA	-1.27251059805094	NA	NA	0.978774589083807	NA	NA	NA	NA	-1.79924113223785
Niben261Chr19g0949003.1	SAM domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0979011.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0981007.1	Glutathione s-transferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0989001.1	Serine/threonine protein kinase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0991020.1	single-stranded DNA-binding protein WHY1. chloroplastic-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29895164953447
Niben261Chr19g0992007.1	CCHC-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1005016.1	Transcription factor like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1017003.1	Methyltransferase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1022004.1	Chr1:9250269-9251603 REVERSE LENGTH=444"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.740916258056285
Niben261Chr19g1025006.1	Kh domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1025007.1	Photosynthetic ndh subunit of lumenal location 2. chloroplastic"	0.89022199345793	0.8802189995943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.896944471937986	NA	NA	0.655967415093591
Niben261Chr19g1025013.1	Kh domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1046020.1	Peptide chain release factor 2"	NA	0.87021157029524	NA	NA	0.653271716308061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.622061509406332
Niben261Chr19g1063004.1	AB hydrolase-1 domain-containing protein"	NA	NA	NA	NA	0.621971523528673	0.860982682558156	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24318800184539
Niben261Chr19g1066010.1	Protein root uvb sensitive 3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1119017.1	50S ribosomal protein L2. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1127004.1	cystinosin homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g1127025.1	Ferredoxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
